UserId	CheckinTime	VenueId	VenueType	X	Y
12	2019-07-18T12:50:00	374	Restaurant	3457.9857195275254	4293.203806306731
27	2019-07-18T12:50:00	299	Restaurant	944.2472848304708	4411.842413592623
140	2019-07-18T12:50:00	297	Workplace	3653.7101235604805	3154.4204722887307
148	2019-07-18T12:50:00	288	Workplace	1408.7501870090312	4724.500364998434
195	2019-07-18T12:50:00	224	Restaurant	72.06290852190406	5235.805434177497
32	2019-07-18T12:55:00	371	Workplace	2853.486221000999	3910.038774067974
63	2019-07-18T12:55:00	146	Workplace	3245.500925804704	22.965015819693278
86	2019-07-18T12:55:00	456	Restaurant	-4521.189679594014	4847.099060257379
135	2019-07-18T12:55:00	299	Restaurant	944.2472848304708	4411.842413592623
164	2019-07-18T12:55:00	374	Restaurant	3457.9857195275254	4293.203806306731
172	2019-07-18T12:55:00	449	Workplace	-4529.027901264648	4823.0957841501695
190	2019-07-18T12:55:00	149	Restaurant	3214.831164254914	1854.2532487275216
196	2019-07-18T12:55:00	142	Workplace	2706.3905161017356	789.73530244076
203	2019-07-18T12:55:00	374	Restaurant	3457.9857195275254	4293.203806306731
9	2019-07-18T13:00:00	145	Workplace	1794.119434405754	360.55986236005026
36	2019-07-18T13:00:00	243	Apartment	4531.226034166949	3046.779648085928
73	2019-07-18T13:00:00	224	Restaurant	72.06290852190406	5235.805434177497
78	2019-07-18T13:00:00	149	Restaurant	3214.831164254914	1854.2532487275216
88	2019-07-18T13:00:00	224	Restaurant	72.06290852190406	5235.805434177497
97	2019-07-18T13:00:00	371	Workplace	2853.486221000999	3910.038774067974
128	2019-07-18T13:00:00	299	Restaurant	944.2472848304708	4411.842413592623
129	2019-07-18T13:00:00	374	Restaurant	3457.9857195275254	4293.203806306731
187	2019-07-18T13:00:00	374	Restaurant	3457.9857195275254	4293.203806306731
136	2019-07-18T13:05:00	289	Workplace	2240.990165743125	4982.834099260159
242	2019-07-18T13:05:00	149	Restaurant	3214.831164254914	1854.2532487275216
29	2019-07-18T13:10:00	224	Restaurant	72.06290852190406	5235.805434177497
35	2019-07-18T13:10:00	299	Restaurant	944.2472848304708	4411.842413592623
82	2019-07-18T13:10:00	220	Workplace	848.6976868988515	7047.005434212317
124	2019-07-18T13:10:00	299	Restaurant	944.2472848304708	4411.842413592623
149	2019-07-18T13:10:00	374	Restaurant	3457.9857195275254	4293.203806306731
174	2019-07-18T13:10:00	370	Workplace	2622.5915867322346	3852.5671697831785
176	2019-07-18T13:10:00	65	Workplace	3234.4946131479173	2460.023736265258
204	2019-07-18T13:10:00	149	Restaurant	3214.831164254914	1854.2532487275216
249	2019-07-18T13:10:00	367	Workplace	2977.953551931476	4338.805148711671
43	2019-07-18T13:15:00	374	Restaurant	3457.9857195275254	4293.203806306731
61	2019-07-18T13:15:00	149	Restaurant	3214.831164254914	1854.2532487275216
72	2019-07-18T13:15:00	149	Restaurant	3214.831164254914	1854.2532487275216
74	2019-07-18T13:15:00	216	Workplace	350.6733346221022	4940.407555574247
111	2019-07-18T13:15:00	216	Workplace	350.6733346221022	4940.407555574247
137	2019-07-18T13:15:00	294	Workplace	907.1010653922946	3216.0868137127204
156	2019-07-18T13:15:00	74	Restaurant	2929.449266074544	2650.1275685260744
193	2019-07-18T13:15:00	374	Restaurant	3457.9857195275254	4293.203806306731
245	2019-07-18T13:15:00	374	Restaurant	3457.9857195275254	4293.203806306731
19	2019-07-18T13:20:00	145	Workplace	1794.119434405754	360.55986236005026
36	2019-07-18T13:20:00	298	Pub	4171.157508848106	2832.550929200438
58	2019-07-18T13:20:00	149	Restaurant	3214.831164254914	1854.2532487275216
203	2019-07-18T13:20:00	367	Workplace	2977.953551931476	4338.805148711671
2	2019-07-18T13:25:00	299	Restaurant	944.2472848304708	4411.842413592623
105	2019-07-18T13:25:00	224	Restaurant	72.06290852190406	5235.805434177497
120	2019-07-18T13:25:00	224	Restaurant	72.06290852190406	5235.805434177497
133	2019-07-18T13:25:00	294	Workplace	907.1010653922946	3216.0868137127204
135	2019-07-18T13:25:00	288	Workplace	1408.7501870090312	4724.500364998434
184	2019-07-18T13:25:00	219	Workplace	-1031.627439391676	6538.113836495112
187	2019-07-18T13:25:00	364	Workplace	3344.8084384336535	3921.6518619700746
198	2019-07-18T13:25:00	374	Restaurant	3457.9857195275254	4293.203806306731
200	2019-07-18T13:25:00	374	Restaurant	3457.9857195275254	4293.203806306731
0	2019-07-18T13:30:00	68	Workplace	39.55590975667088	1591.3761265649605
8	2019-07-18T13:30:00	224	Restaurant	72.06290852190406	5235.805434177497
164	2019-07-18T13:30:00	371	Workplace	2853.486221000999	3910.038774067974
190	2019-07-18T13:30:00	138	Workplace	3152.014128082127	428.6786786994872
226	2019-07-18T13:30:00	74	Restaurant	2929.449266074544	2650.1275685260744
246	2019-07-18T13:30:00	456	Restaurant	-4521.189679594014	4847.099060257379
12	2019-07-18T13:35:00	289	Workplace	2240.990165743125	4982.834099260159
77	2019-07-18T13:35:00	145	Workplace	1794.119434405754	360.55986236005026
89	2019-07-18T13:35:00	224	Restaurant	72.06290852190406	5235.805434177497
192	2019-07-18T13:35:00	74	Restaurant	2929.449266074544	2650.1275685260744
3	2019-07-18T13:40:00	299	Restaurant	944.2472848304708	4411.842413592623
27	2019-07-18T13:40:00	70	Workplace	652.9253786302518	2378.3838733500443
73	2019-07-18T13:40:00	213	Workplace	-1147.8751445611601	5559.75798697999
124	2019-07-18T13:40:00	291	Workplace	923.3602615110642	4071.67542553997
128	2019-07-18T13:40:00	294	Workplace	907.1010653922946	3216.0868137127204
129	2019-07-18T13:40:00	232	Apartment	2420.2036183959317	4916.698981230903
132	2019-07-18T13:40:00	74	Restaurant	2929.449266074544	2650.1275685260744
193	2019-07-18T13:40:00	366	Workplace	3461.98799303714	4385.758722190481
1	2019-07-18T13:45:00	58	Apartment	-3265.1420811008343	3243.126010037233
10	2019-07-18T13:45:00	299	Restaurant	944.2472848304708	4411.842413592623
16	2019-07-18T13:45:00	149	Restaurant	3214.831164254914	1854.2532487275216
20	2019-07-18T13:45:00	299	Restaurant	944.2472848304708	4411.842413592623
39	2019-07-18T13:45:00	224	Restaurant	72.06290852190406	5235.805434177497
68	2019-07-18T13:45:00	149	Restaurant	3214.831164254914	1854.2532487275216
102	2019-07-18T13:45:00	224	Restaurant	72.06290852190406	5235.805434177497
109	2019-07-18T13:45:00	224	Restaurant	72.06290852190406	5235.805434177497
141	2019-07-18T13:45:00	299	Restaurant	944.2472848304708	4411.842413592623
195	2019-07-18T13:45:00	451	Workplace	-2180.9912797559446	5064.860973511034
221	2019-07-18T13:45:00	374	Restaurant	3457.9857195275254	4293.203806306731
14	2019-07-18T13:50:00	299	Restaurant	944.2472848304708	4411.842413592623
69	2019-07-18T13:50:00	149	Restaurant	3214.831164254914	1854.2532487275216
76	2019-07-18T13:50:00	82	Apartment	4821.465709534612	-654.9133682512177
86	2019-07-18T13:50:00	454	Workplace	-2544.245926176899	5698.897385536011
88	2019-07-18T13:50:00	214	Workplace	802.8880287658833	7047.005434212317
142	2019-07-18T13:50:00	456	Restaurant	-4521.189679594014	4847.099060257379
156	2019-07-18T13:50:00	292	Workplace	1725.3466287541382	2816.582397208959
173	2019-07-18T13:50:00	446	Workplace	-3501.1244413017484	6697.573091411503
200	2019-07-18T13:50:00	364	Workplace	3344.8084384336535	3921.6518619700746
33	2019-07-18T13:55:00	299	Restaurant	944.2472848304708	4411.842413592623
72	2019-07-18T13:55:00	147	Workplace	3826.3460656223137	727.429201883299
105	2019-07-18T13:55:00	216	Workplace	350.6733346221022	4940.407555574247
126	2019-07-18T13:55:00	299	Restaurant	944.2472848304708	4411.842413592623
198	2019-07-18T13:55:00	363	Workplace	3453.9102899939753	4727.942052047295
236	2019-07-18T13:55:00	431	Apartment	-4775.499906632149	5505.408488061657
29	2019-07-18T14:00:00	220	Workplace	848.6976868988515	7047.005434212317
43	2019-07-18T14:00:00	289	Workplace	2240.990165743125	4982.834099260159
55	2019-07-18T14:00:00	149	Restaurant	3214.831164254914	1854.2532487275216
192	2019-07-18T14:00:00	65	Workplace	3234.4946131479173	2460.023736265258
194	2019-07-18T14:00:00	456	Restaurant	-4521.189679594014	4847.099060257379
235	2019-07-18T14:00:00	374	Restaurant	3457.9857195275254	4293.203806306731
245	2019-07-18T14:00:00	289	Workplace	2240.990165743125	4982.834099260159
2	2019-07-18T14:05:00	294	Workplace	907.1010653922946	3216.0868137127204
67	2019-07-18T14:05:00	149	Restaurant	3214.831164254914	1854.2532487275216
226	2019-07-18T14:05:00	297	Workplace	3653.7101235604805	3154.4204722887307
41	2019-07-18T14:10:00	149	Restaurant	3214.831164254914	1854.2532487275216
51	2019-07-18T14:10:00	149	Restaurant	3214.831164254914	1854.2532487275216
79	2019-07-18T14:10:00	149	Restaurant	3214.831164254914	1854.2532487275216
113	2019-07-18T14:10:00	224	Restaurant	72.06290852190406	5235.805434177497
242	2019-07-18T14:10:00	144	Workplace	1334.9436503338388	-179.3545329413078
246	2019-07-18T14:10:00	444	Workplace	-4320.689320494152	6176.165022804336
45	2019-07-18T14:15:00	149	Restaurant	3214.831164254914	1854.2532487275216
58	2019-07-18T14:15:00	145	Workplace	1794.119434405754	360.55986236005026
95	2019-07-18T14:15:00	224	Restaurant	72.06290852190406	5235.805434177497
120	2019-07-18T14:15:00	220	Workplace	848.6976868988515	7047.005434212317
132	2019-07-18T14:15:00	297	Workplace	3653.7101235604805	3154.4204722887307
141	2019-07-18T14:15:00	291	Workplace	923.3602615110642	4071.67542553997
150	2019-07-18T14:15:00	374	Restaurant	3457.9857195275254	4293.203806306731
191	2019-07-18T14:15:00	374	Restaurant	3457.9857195275254	4293.203806306731
207	2019-07-18T14:15:00	456	Restaurant	-4521.189679594014	4847.099060257379
21	2019-07-18T14:20:00	299	Restaurant	944.2472848304708	4411.842413592623
71	2019-07-18T14:20:00	374	Restaurant	3457.9857195275254	4293.203806306731
117	2019-07-18T14:20:00	224	Restaurant	72.06290852190406	5235.805434177497
153	2019-07-18T14:20:00	74	Restaurant	2929.449266074544	2650.1275685260744
236	2019-07-18T14:20:00	455	Pub	-4208.95825391248	5444.842765370748
8	2019-07-18T14:25:00	217	Workplace	-1785.0217083456203	4717.662242180149
68	2019-07-18T14:25:00	142	Workplace	2706.3905161017356	789.73530244076
89	2019-07-18T14:25:00	214	Workplace	802.8880287658833	7047.005434212317
109	2019-07-18T14:25:00	222	Workplace	-1151.1813243627453	5632.5318379441715
194	2019-07-18T14:25:00	449	Workplace	-4529.027901264648	4823.0957841501695
235	2019-07-18T14:25:00	367	Workplace	2977.953551931476	4338.805148711671
3	2019-07-18T14:30:00	70	Workplace	652.9253786302518	2378.3838733500443
53	2019-07-18T14:30:00	149	Restaurant	3214.831164254914	1854.2532487275216
69	2019-07-18T14:30:00	141	Workplace	2987.17888922427	552.764674402007
102	2019-07-18T14:30:00	221	Workplace	153.14708521561536	6019.994585622258
126	2019-07-18T14:30:00	295	Workplace	1385.9094651757312	3610.2675923037073
157	2019-07-18T14:30:00	74	Restaurant	2929.449266074544	2650.1275685260744
221	2019-07-18T14:30:00	289	Workplace	2240.990165743125	4982.834099260159
78	2019-07-18T14:35:00	140	Workplace	6991.304228680157	-540.2139129134823
149	2019-07-18T14:35:00	368	Workplace	1871.196935188777	8418.74510266118
163	2019-07-18T14:35:00	456	Restaurant	-4521.189679594014	4847.099060257379
213	2019-07-18T14:35:00	149	Restaurant	3214.831164254914	1854.2532487275216
35	2019-07-18T14:40:00	37	Apartment	-2312.0316913246543	1968.1253153492721
39	2019-07-18T14:40:00	217	Workplace	-1785.0217083456203	4717.662242180149
50	2019-07-18T14:40:00	374	Restaurant	3457.9857195275254	4293.203806306731
64	2019-07-18T14:40:00	149	Restaurant	3214.831164254914	1854.2532487275216
76	2019-07-18T14:40:00	148	Pub	6925.053654877389	-627.6941716386941
122	2019-07-18T14:40:00	299	Restaurant	944.2472848304708	4411.842413592623
142	2019-07-18T14:40:00	453	Workplace	-4233.577314579643	7055.809443716849
191	2019-07-18T14:40:00	369	Workplace	3474.9190074730177	4674.636789954657
204	2019-07-18T14:40:00	143	Workplace	5996.9924459487775	278.4327722443106
16	2019-07-18T14:45:00	71	Workplace	1050.1951010069088	1101.1842482246716
36	2019-07-18T14:45:00	74	Restaurant	2929.449266074544	2650.1275685260744
67	2019-07-18T14:45:00	142	Workplace	2706.3905161017356	789.73530244076
225	2019-07-18T14:45:00	456	Restaurant	-4521.189679594014	4847.099060257379
41	2019-07-18T14:50:00	142	Workplace	2706.3905161017356	789.73530244076
61	2019-07-18T14:50:00	139	Workplace	6872.16923283671	781.8060083649307
85	2019-07-18T14:50:00	164	Apartment	915.3482612714683	7151.259874500931
96	2019-07-18T14:50:00	374	Restaurant	3457.9857195275254	4293.203806306731
113	2019-07-18T14:50:00	222	Workplace	-1151.1813243627453	5632.5318379441715
207	2019-07-18T14:50:00	452	Workplace	-4055.1912000460125	5330.30284010785
10	2019-07-18T14:55:00	67	Workplace	-704.6131525970096	2749.535586348292
14	2019-07-18T14:55:00	64	Workplace	104.02853855691293	1571.2829709503274
20	2019-07-18T14:55:00	67	Workplace	-704.6131525970096	2749.535586348292
45	2019-07-18T14:55:00	147	Workplace	3826.3460656223137	727.429201883299
60	2019-07-18T14:55:00	224	Restaurant	72.06290852190406	5235.805434177497
71	2019-07-18T14:55:00	371	Workplace	2853.486221000999	3910.038774067974
243	2019-07-18T14:55:00	456	Restaurant	-4521.189679594014	4847.099060257379
28	2019-07-18T15:00:00	299	Restaurant	944.2472848304708	4411.842413592623
33	2019-07-18T15:00:00	64	Workplace	104.02853855691293	1571.2829709503274
150	2019-07-18T15:00:00	289	Workplace	2240.990165743125	4982.834099260159
153	2019-07-18T15:00:00	293	Workplace	1630.329520675722	2903.2114559395495
95	2019-07-18T15:05:00	215	Workplace	-1688.8646917443466	4920.478855514906
157	2019-07-18T15:05:00	292	Workplace	1725.3466287541382	2816.582397208959
197	2019-07-18T15:05:00	149	Restaurant	3214.831164254914	1854.2532487275216
247	2019-07-18T15:05:00	456	Restaurant	-4521.189679594014	4847.099060257379
1	2019-07-18T15:10:00	73	Pub	2115.0617755277826	2662.7099618813054
5	2019-07-18T15:10:00	259	Apartment	2486.6091421540077	4889.996528218143
21	2019-07-18T15:10:00	66	Workplace	-96.93858477986944	3130.108948001006
30	2019-07-18T15:15:00	456	Restaurant	-4521.189679594014	4847.099060257379
50	2019-07-18T15:15:00	370	Workplace	2622.5915867322346	3852.5671697831785
117	2019-07-18T15:15:00	217	Workplace	-1785.0217083456203	4717.662242180149
181	2019-07-18T15:15:00	149	Restaurant	3214.831164254914	1854.2532487275216
36	2019-07-18T15:20:00	298	Pub	4171.157508848106	2832.550929200438
64	2019-07-18T15:20:00	146	Workplace	3245.500925804704	22.965015819693278
96	2019-07-18T15:20:00	365	Workplace	3504.0720852022127	4957.934007812
122	2019-07-18T15:20:00	294	Workplace	907.1010653922946	3216.0868137127204
161	2019-07-18T15:20:00	299	Restaurant	944.2472848304708	4411.842413592623
94	2019-07-18T15:25:00	224	Restaurant	72.06290852190406	5235.805434177497
107	2019-07-18T15:25:00	153	Apartment	-368.8985057918544	5981.931288173697
108	2019-07-18T15:25:00	224	Restaurant	72.06290852190406	5235.805434177497
118	2019-07-18T15:25:00	224	Restaurant	72.06290852190406	5235.805434177497
134	2019-07-18T15:25:00	250	Apartment	3852.074530360407	2781.9110614998385
152	2019-07-18T15:25:00	374	Restaurant	3457.9857195275254	4293.203806306731
178	2019-07-18T15:25:00	374	Restaurant	3457.9857195275254	4293.203806306731
225	2019-07-18T15:25:00	444	Workplace	-4320.689320494152	6176.165022804336
244	2019-07-18T15:25:00	439	Apartment	-4232.90762944135	5552.895895122063
75	2019-07-18T15:30:00	149	Restaurant	3214.831164254914	1854.2532487275216
163	2019-07-18T15:30:00	454	Workplace	-2544.245926176899	5698.897385536011
25	2019-07-18T15:35:00	299	Restaurant	944.2472848304708	4411.842413592623
55	2019-07-18T15:35:00	139	Workplace	6872.16923283671	781.8060083649307
182	2019-07-18T15:35:00	374	Restaurant	3457.9857195275254	4293.203806306731
189	2019-07-18T15:35:00	456	Restaurant	-4521.189679594014	4847.099060257379
51	2019-07-18T15:40:00	143	Workplace	5996.9924459487775	278.4327722443106
54	2019-07-18T15:40:00	456	Restaurant	-4521.189679594014	4847.099060257379
60	2019-07-18T15:40:00	221	Workplace	153.14708521561536	6019.994585622258
106	2019-07-18T15:40:00	311	Apartment	2042.9495351321352	7159.335246789896
13	2019-07-18T15:45:00	42	Apartment	-2526.61069363329	4638.726565180513
79	2019-07-18T15:45:00	139	Workplace	6872.16923283671	781.8060083649307
91	2019-07-18T15:45:00	224	Restaurant	72.06290852190406	5235.805434177497
110	2019-07-18T15:45:00	224	Restaurant	72.06290852190406	5235.805434177497
162	2019-07-18T15:45:00	227	Apartment	3236.653237074842	3828.684578519004
197	2019-07-18T15:45:00	142	Workplace	2706.3905161017356	789.73530244076
244	2019-07-18T15:45:00	456	Restaurant	-4521.189679594014	4847.099060257379
247	2019-07-18T15:45:00	444	Workplace	-4320.689320494152	6176.165022804336
30	2019-07-18T15:50:00	448	Workplace	-4266.321302304906	5881.428123705935
48	2019-07-18T15:50:00	149	Restaurant	3214.831164254914	1854.2532487275216
57	2019-07-18T15:50:00	149	Restaurant	3214.831164254914	1854.2532487275216
6	2019-07-18T15:55:00	299	Restaurant	944.2472848304708	4411.842413592623
36	2019-07-18T15:55:00	243	Apartment	4531.226034166949	3046.779648085928
59	2019-07-18T15:55:00	126	Apartment	6558.979661239373	681.490978836244
93	2019-07-18T15:55:00	178	Apartment	941.1038234624111	5431.988118285431
107	2019-07-18T15:55:00	223	Pub	409.366639029351	4737.119867861318
161	2019-07-18T15:55:00	295	Workplace	1385.9094651757312	3610.2675923037073
186	2019-07-18T15:55:00	253	Apartment	1911.3524884965134	4235.754333616719
114	2019-07-18T16:00:00	224	Restaurant	72.06290852190406	5235.805434177497
162	2019-07-18T16:00:00	374	Restaurant	3457.9857195275254	4293.203806306731
201	2019-07-18T16:00:00	327	Apartment	3535.714016489984	4773.932811771158
243	2019-07-18T16:00:00	447	Workplace	-2456.3517989168395	6241.343753681172
11	2019-07-18T16:05:00	46	Apartment	779.7921005011174	1991.5477099215373
40	2019-07-18T16:05:00	149	Restaurant	3214.831164254914	1854.2532487275216
42	2019-07-18T16:05:00	310	Apartment	4471.068342407609	6827.255988593998
52	2019-07-18T16:05:00	149	Restaurant	3214.831164254914	1854.2532487275216
53	2019-07-18T16:05:00	139	Workplace	6872.16923283671	781.8060083649307
94	2019-07-18T16:05:00	222	Workplace	-1151.1813243627453	5632.5318379441715
97	2019-07-18T16:05:00	268	Apartment	3366.907567927041	4012.7732074569744
118	2019-07-18T16:05:00	222	Workplace	-1151.1813243627453	5632.5318379441715
159	2019-07-18T16:05:00	13	Apartment	1244.7535609506895	755.643428693495
182	2019-07-18T16:05:00	363	Workplace	3453.9102899939753	4727.942052047295
92	2019-07-18T16:10:00	351	Apartment	4167.186285558839	5153.325100986223
206	2019-07-18T16:10:00	376	Apartment	-4222.291573426694	6388.268168051105
213	2019-07-18T16:10:00	139	Workplace	6872.16923283671	781.8060083649307
5	2019-07-18T16:15:00	373	Pub	2134.8180662065633	7855.141309104324
28	2019-07-18T16:15:00	69	Workplace	-1873.3813601495451	2770.6613660315566
56	2019-07-18T16:15:00	160	Apartment	59.51763862600932	6789.881699903528
107	2019-07-18T16:15:00	299	Restaurant	944.2472848304708	4411.842413592623
139	2019-07-18T16:15:00	374	Restaurant	3457.9857195275254	4293.203806306731
178	2019-07-18T16:15:00	372	Workplace	3320.6759413502496	6926.734364138467
244	2019-07-18T16:15:00	439	Apartment	-4232.90762944135	5552.895895122063
108	2019-07-18T16:20:00	217	Workplace	-1785.0217083456203	4717.662242180149
25	2019-07-18T16:25:00	66	Workplace	-96.93858477986946	3130.108948001006
75	2019-07-18T16:25:00	145	Workplace	1794.119434405754	360.55986236005026
91	2019-07-18T16:25:00	222	Workplace	-1151.1813243627453	5632.5318379441715
100	2019-07-18T16:25:00	224	Restaurant	72.06290852190406	5235.805434177497
110	2019-07-18T16:25:00	213	Workplace	-1147.8751445611601	5559.75798697999
171	2019-07-18T16:25:00	322	Apartment	2963.952490318319	7400.0496539586875
186	2019-07-18T16:25:00	73	Pub	2115.0617755277826	2662.7099618813054
189	2019-07-18T16:25:00	453	Workplace	-4233.577314579643	7055.809443716849
13	2019-07-18T16:30:00	224	Restaurant	72.06290852190406	5235.805434177497
49	2019-07-18T16:30:00	80	Apartment	2792.1649706923727	1107.9036551097925
57	2019-07-18T16:30:00	146	Workplace	3245.500925804704	22.965015819693278
89	2019-07-18T16:30:00	195	Apartment	627.1369739118836	6928.729582581638
162	2019-07-18T16:30:00	227	Apartment	3236.653237074842	3828.684578519004
54	2019-07-18T16:35:00	445	Workplace	-2566.4975500569103	5716.322248793245
85	2019-07-18T16:35:00	298	Pub	4171.157508848106	2832.550929200438
87	2019-07-18T16:35:00	177	Apartment	799.4583765708666	6740.083383804858
97	2019-07-18T16:35:00	298	Pub	4171.157508848106	2832.550929200438
134	2019-07-18T16:35:00	223	Pub	409.366639029351	4737.119867861318
179	2019-07-18T16:35:00	387	Apartment	-3305.4923300097425	7230.5738808485185
67	2019-07-18T16:40:00	124	Apartment	3118.7649279696166	-970.1335504608653
161	2019-07-18T16:40:00	261	Apartment	2252.351894113155	4032.2928204979326
193	2019-07-18T16:40:00	323	Apartment	2636.7624519313786	7196.421834940242
17	2019-07-18T16:45:00	16	Apartment	-2587.277556111565	3021.642846642426
27	2019-07-18T16:45:00	49	Apartment	474.02244661859044	2792.388055461804
40	2019-07-18T16:45:00	141	Workplace	2987.17888922427	552.764674402007
74	2019-07-18T16:45:00	56	Apartment	-1980.0088291316638	4510.611464595902
76	2019-07-18T16:45:00	149	Restaurant	3214.831164254914	1854.2532487275216
130	2019-07-18T16:45:00	279	Apartment	2396.446877881094	4872.246349030326
135	2019-07-18T16:45:00	235	Apartment	2272.4742272417743	3751.500656635716
171	2019-07-18T16:45:00	373	Pub	2134.8180662065633	7855.141309104324
185	2019-07-18T16:45:00	304	Apartment	3514.868829164893	6330.671742619736
202	2019-07-18T16:45:00	18	Apartment	-2801.1691582128187	3468.4266905614522
224	2019-07-18T16:45:00	403	Apartment	-3953.7039986215245	4482.203177994936
4	2019-07-18T16:50:00	374	Restaurant	3457.9857195275254	4293.203806306731
69	2019-07-18T16:50:00	83	Apartment	4425.771775996858	-318.1945746662997
73	2019-07-18T16:50:00	56	Apartment	-1980.0088291316638	4510.611464595902
84	2019-07-18T16:50:00	179	Apartment	18.57803955182886	6035.647163851025
103	2019-07-18T16:50:00	190	Apartment	-1135.3886130429205	6613.334157589725
107	2019-07-18T16:50:00	223	Pub	409.366639029351	4737.119867861318
148	2019-07-18T16:50:00	191	Apartment	819.4730911759862	5702.03327193959
152	2019-07-18T16:50:00	368	Workplace	1871.196935188777	8418.74510266118
157	2019-07-18T16:50:00	9	Apartment	2217.9181523148563	2237.066412590325
181	2019-07-18T16:50:00	140	Workplace	6991.304228680157	-540.2139129134823
199	2019-07-18T16:50:00	442	Apartment	-2393.1707139660593	6329.658505704566
201	2019-07-18T16:50:00	73	Pub	2115.0617755277826	2662.7099618813054
236	2019-07-18T16:50:00	431	Apartment	-4775.499906632149	5505.408488061657
42	2019-07-18T16:55:00	374	Restaurant	3457.9857195275254	4293.203806306731
58	2019-07-18T16:55:00	104	Apartment	2635.1665063344135	-391.2644569802279
66	2019-07-18T16:55:00	33	Apartment	470.0647602138305	1448.9916662813148
111	2019-07-18T16:55:00	212	Apartment	542.8963830447796	5988.465244998466
114	2019-07-18T16:55:00	217	Workplace	-1785.0217083456203	4717.662242180149
118	2019-07-18T16:55:00	162	Apartment	-76.80355792305352	5968.007281479373
124	2019-07-18T16:55:00	241	Apartment	1523.5158344363394	3125.4996006883066
128	2019-07-18T16:55:00	31	Apartment	37.66495588237872	1814.253734194599
158	2019-07-18T16:55:00	314	Apartment	3775.91988806081	7992.8775168204065
11	2019-07-18T17:00:00	298	Pub	4171.157508848106	2832.550929200438
52	2019-07-18T17:00:00	145	Workplace	1794.119434405754	360.55986236005026
81	2019-07-18T17:00:00	135	Apartment	6985.130070645126	917.7521411580162
91	2019-07-18T17:00:00	183	Apartment	-1637.4004462406942	5066.092696526838
120	2019-07-18T17:00:00	155	Apartment	808.7166764730127	6933.852746949713
123	2019-07-18T17:00:00	234	Apartment	1896.1697872582613	4223.208228033909
162	2019-07-18T17:00:00	298	Pub	4171.157508848106	2832.550929200438
193	2019-07-18T17:00:00	373	Pub	2134.8180662065633	7855.141309104324
49	2019-07-18T17:05:00	73	Pub	2115.0617755277826	2662.7099618813054
82	2019-07-18T17:05:00	171	Apartment	-489.0235047050107	6628.304727444942
99	2019-07-18T17:05:00	152	Apartment	790.2540031255458	5847.638197466504
119	2019-07-18T17:05:00	335	Apartment	4082.0766899526825	5597.420818714409
122	2019-07-18T17:05:00	242	Apartment	2396.446877881094	4961.15161343148
140	2019-07-18T17:05:00	256	Apartment	2523.537524904813	4969.351450009402
157	2019-07-18T17:05:00	73	Pub	2115.0617755277826	2662.7099618813054
186	2019-07-18T17:05:00	74	Restaurant	2929.449266074544	2650.1275685260744
190	2019-07-18T17:05:00	106	Apartment	6878.163689807283	204.70898844575822
6	2019-07-18T17:10:00	69	Workplace	-1873.3813601495451	2770.6613660315566
18	2019-07-18T17:10:00	210	Apartment	344.3906564556314	7086.194950923282
89	2019-07-18T17:10:00	223	Pub	409.366639029351	4737.119867861318
93	2019-07-18T17:10:00	298	Pub	4171.157508848106	2832.550929200438
176	2019-07-18T17:10:00	196	Apartment	-279.3359013640801	6658.460272500126
194	2019-07-18T17:10:00	416	Apartment	-2376.4169161347704	5682.991151714463
59	2019-07-18T17:15:00	298	Pub	4171.157508848106	2832.550929200438
62	2019-07-18T17:15:00	132	Apartment	4626.253417349577	-770.0526200435893
71	2019-07-18T17:15:00	78	Apartment	2423.7845840819273	-68.5742299100443
100	2019-07-18T17:15:00	220	Workplace	848.6976868988515	7047.005434212317
137	2019-07-18T17:15:00	280	Apartment	2330.5439215120705	3777.8947806416854
141	2019-07-18T17:15:00	230	Apartment	1205.0292752375603	4219.8319818260625
175	2019-07-18T17:15:00	397	Apartment	-3804.2340195260526	4383.2840490091785
191	2019-07-18T17:15:00	321	Apartment	2741.348340912951	7250.809269783389
225	2019-07-18T17:15:00	409	Apartment	-3858.4811008848105	5768.177591836612
7	2019-07-18T17:20:00	62	Apartment	-1871.7191521654227	2338.2041725531835
41	2019-07-18T17:20:00	85	Apartment	6777.843714315883	991.6465595274888
45	2019-07-18T17:20:00	114	Apartment	2894.5507804619574	502.7272756461116
88	2019-07-18T17:20:00	168	Apartment	-373.53953042426195	6638.146040137459
109	2019-07-18T17:20:00	398	Apartment	-1900.9630540617916	5372.2176305454495
116	2019-07-18T17:20:00	456	Restaurant	-4521.189679594014	4847.099060257379
133	2019-07-18T17:20:00	233	Apartment	1117.4321156772285	3799.1224031538763
156	2019-07-18T17:20:00	229	Apartment	2346.8342629627577	3954.0728600431194
165	2019-07-18T17:20:00	362	Apartment	2181.6325722027514	7056.920199445025
4	2019-07-18T17:25:00	370	Workplace	2622.5915867322346	3852.5671697831785
21	2019-07-18T17:25:00	10	Apartment	-2059.930271186666	3212.5597099347715
48	2019-07-18T17:25:00	139	Workplace	6872.16923283671	781.8060083649307
168	2019-07-18T17:25:00	374	Restaurant	3457.9857195275254	4293.203806306731
198	2019-07-18T17:25:00	286	Apartment	3277.4130466944766	4109.406387764666
210	2019-07-18T17:25:00	21	Apartment	-2432.6816565601375	3581.6234851785575
